u,mu,t,i,ev,obs,val_re,val_im
1.0,0.0,0.2,5,1,â,1.7589994673822772e-12,0.0
1.0,0.0,0.2,5,1,n̂,0.7821582406749088,0.0
1.0,0.0,0.2,6,1,â⁺,4.34523887060211e-12,0.0
1.0,0.0,0.2,6,1,â,4.345238870602109e-12,0.0
1.0,0.0,0.2,6,1,n̂,0.7660944847110527,0.0
1.0,0.0,0.2,7,1,â⁺,5.776564819812945e-12,0.0
1.0,0.0,0.2,7,1,â,5.776564819812945e-12,0.0
1.0,0.0,0.2,7,1,n̂,0.7525970888030313,0.0
1.0,0.0,0.2,8,1,â⁺,6.943854272178349e-12,0.0
1.0,0.0,0.2,8,1,â,6.943854272178349e-12,0.0
1.0,0.0,0.2,8,1,n̂,0.69915018577856,0.0
1.0,0.0,0.2125,1,1,â⁺,9.007560413619747e-14,0.0
1.0,0.0,0.2125,1,1,â,9.007560413619746e-14,0.0
1.0,0.0,0.2125,1,1,n̂,0.6868793357788252,0.0
1.0,0.0,0.2125,2,1,â⁺,7.948968745944339e-14,0.0
1.0,0.0,0.2125,2,1,â,7.948968745944338e-14,0.0
1.0,0.0,0.2125,2,1,n̂,0.7567686794970345,0.0
1.0,0.0,0.2125,3,1,â⁺,6.489267860207876e-14,0.0
1.0,0.0,0.2125,3,1,â,6.489267860207875e-14,0.0
1.0,0.0,0.2125,3,1,n̂,0.7711751466116821,0.0
1.0,0.0,0.2125,4,1,â⁺,3.5710497581335594e-14,0.0
1.0,0.0,0.2125,4,1,â,3.5710497581335594e-14,0.0
1.0,0.0,0.2125,4,1,n̂,0.785176838110772,0.0
1.0,0.0,0.2125,5,1,â⁺,-8.033005579742929e-15,0.0
1.0,0.0,0.2125,5,1,â,-8.033005579742929e-15,0.0
1.0,0.0,0.2125,5,1,n̂,0.7851768381108293,0.0
1.0,0.0,0.2125,6,1,â⁺,-4.273265954476963e-14,0.0
1.0,0.0,0.2125,6,1,â,-4.273265954476963e-14,0.0
1.0,0.0,0.2125,6,1,n̂,0.7711751466120768,0.0
1.0,0.0,0.2125,7,1,â⁺,-6.3539897435793e-14,0.0
1.0,0.0,0.2125,7,1,â,-6.3539897435793e-14,0.0
1.0,0.0,0.2125,7,1,n̂,0.7567686794981201,0.0
1.0,0.0,0.2125,8,1,â⁺,-7.915657769210385e-14,0.0
1.0,0.0,0.2125,8,1,â,-7.915657769210385e-14,0.0
1.0,0.0,0.2125,8,1,n̂,0.6868793357806849,0.0
1.0,0.0,0.225,1,1,â⁺,1.2189537290320607e-13,0.0
1.0,0.0,0.225,1,1,â,1.2189537290320607e-13,0.0
1.0,0.0,0.225,1,1,n̂,0.6748919430109674,0.0
1.0,0.0,0.225,2,1,â⁺,1.1446837262973414e-13,0.0
1.0,0.0,0.225,2,1,â,1.1446837262973414e-13,0.0
1.0,0.0,0.225,2,1,n̂,0.7607626599239447,0.0
1.0,0.0,0.225,3,1,â⁺,8.022093505762355e-14,0.0
1.0,0.0,0.225,3,1,â,8.022093505762355e-14,0.0
1.0,0.0,0.225,3,1,n̂,0.7760586507240961,0.0
1.0,0.0,0.225,4,1,â⁺,1.752278428928091e-14,0.0
1.0,0.0,0.225,4,1,â,1.7522784289280906e-14,0.0
1.0,0.0,0.225,4,1,n̂,0.7882867463410215,0.0
1.0,0.0,0.225,5,1,â⁺,-6.008675555496196e-14,0.0
1.0,0.0,0.225,5,1,â,-6.008675555496198e-14,0.0
1.0,0.0,0.225,5,1,n̂,0.7882867463410211,0.0
1.0,0.0,0.225,6,1,â⁺,-1.2248620881189097e-13,0.0
1.0,0.0,0.225,6,1,â,-1.2248620881189097e-13,0.0
1.0,0.0,0.225,6,1,n̂,0.7760586507240934,0.0
1.0,0.0,0.225,7,1,â⁺,-1.576002828528775e-13,0.0
1.0,0.0,0.225,7,1,â,-1.576002828528775e-13,0.0
1.0,0.0,0.225,7,1,n̂,0.760762659923937,0.0
1.0,0.0,0.225,8,1,â⁺,-1.611987356515042e-13,0.0
1.0,0.0,0.225,8,1,â,-1.611987356515042e-13,0.0
1.0,0.0,0.225,8,1,n̂,0.6748919430109547,0.0
1.0,0.0,0.2375,1,1,â⁺,1.70986525989738e-13,0.0
1.0,0.0,0.2375,1,1,â,1.70986525989738e-13,0.0
1.0,0.0,0.2375,1,1,n̂,0.663219246351604,0.0
1.0,0.0,0.2375,2,1,â⁺,1.8896718794891648e-13,0.0
1.0,0.0,0.2375,2,1,â,1.8896718794891645e-13,0.0
1.0,0.0,0.2375,2,1,n̂,0.7645611151430334,0.0
1.0,0.0,0.2375,3,1,â⁺,1.7286331222316846e-13,0.0
1.0,0.0,0.2375,3,1,â,1.7286331222316844e-13,0.0
1.0,0.0,0.2375,3,1,n̂,0.7807526486240753,0.0
1.0,0.0,0.2375,4,1,â⁺,1.385459085433067e-13,0.0
1.0,0.0,0.2375,4,1,â,1.385459085433067e-13,0.0
1.0,0.0,0.2375,4,1,n̂,0.7914669898812864,0.0
1.0,0.0,0.2375,5,1,â⁺,9.805013248808519e-14,0.0
1.0,0.0,0.2375,5,1,â,9.805013248808519e-14,0.0
1.0,0.0,0.2375,5,1,n̂,0.7914669898812869,0.0
1.0,0.0,0.2375,6,1,â⁺,6.114683894252961e-14,0.0
1.0,0.0,0.2375,6,1,â,6.114683894252961e-14,0.0
1.0,0.0,0.2375,6,1,n̂,0.7807526486240772,0.0
1.0,0.0,0.2375,7,1,â⁺,3.641277333489145e-14,0.0
1.0,0.0,0.2375,7,1,â,3.641277333489145e-14,0.0
1.0,0.0,0.2375,7,1,n̂,0.7645611151430389,0.0
1.0,0.0,0.2375,8,1,â⁺,2.806574331074863e-14,0.0
1.0,0.0,0.2375,8,1,â,2.806574331074863e-14,0.0
1.0,0.0,0.2375,8,1,n̂,0.663219246351613,0.0
1.0,0.0,0.25,1,1,â⁺,4.812460573067353e-13,0.0
1.0,0.0,0.25,1,1,â,4.812460573067353e-13,0.0
1.0,0.0,0.25,1,1,n̂,0.6518840256407741,0.0
1.0,0.0,0.25,2,1,â⁺,5.034925268944187e-13,0.0
1.0,0.0,0.25,2,1,â,5.034925268944187e-13,0.0
1.0,0.0,0.25,2,1,n̂,0.7681517492606973,0.0
1.0,0.0,0.25,3,1,â⁺,3.9988162400750407e-13,0.0
1.0,0.0,0.25,3,1,â,3.9988162400750407e-13,0.0
1.0,0.0,0.25,3,1,n̂,0.785265857622261,0.0
1.0,0.0,0.25,4,1,â⁺,2.211463259926007e-13,0.0
1.0,0.0,0.25,4,1,â,2.211463259926007e-13,0.0
1.0,0.0,0.25,4,1,n̂,0.7946983674757537,0.0
1.0,0.0,0.25,5,1,â⁺,1.4799532561915373e-14,0.0
1.0,0.0,0.25,5,1,â,1.4799532561915373e-14,0.0
1.0,0.0,0.25,5,1,n̂,0.7946983674757888,0.0
1.0,0.0,0.25,6,1,â⁺,-1.6489244557089965e-13,0.0
1.0,0.0,0.25,6,1,â,-1.6489244557089965e-13,0.0
1.0,0.0,0.25,6,1,n̂,0.7852658576224039,0.0
1.0,0.0,0.25,7,1,â⁺,-2.741127337560538e-13,0.0
1.0,0.0,0.25,7,1,â,-2.741127337560538e-13,0.0
1.0,0.0,0.25,7,1,n̂,0.7681517492610187,0.0
1.0,0.0,0.25,8,1,â⁺,-2.807752715175291e-13,0.0
1.0,0.0,0.25,8,1,â,-2.807752715175291e-13,0.0
1.0,0.0,0.25,8,1,n̂,0.6518840256413313,0.0
1.0,0.0,0.2625,1,1,â⁺,-6.4766283500298e-13,0.0
1.0,0.0,0.2625,1,1,â,-6.4766283500298e-13,0.0
1.0,0.0,0.2625,1,1,n̂,0.640901625222688,0.0
1.0,0.0,0.2625,2,1,â⁺,-6.698910537465165e-13,0.0
1.0,0.0,0.2625,2,1,â,-6.698910537465165e-13,0.0
1.0,0.0,0.2625,2,1,n̂,0.7715271995905181,0.0
1.0,0.0,0.2625,3,1,â⁺,-5.159570371002921e-13,0.0
1.0,0.0,0.2625,3,1,â,-5.159570371002921e-13,0.0
1.0,0.0,0.2625,3,1,n̂,0.7896075180567075,0.0
1.0,0.0,0.2625,4,1,â⁺,-2.6114807560637024e-13,0.0
1.0,0.0,0.2625,4,1,â,-2.611480756063703e-13,0.0
1.0,0.0,0.2625,4,1,n̂,0.7979636571297251,0.0
1.0,0.0,0.2625,5,1,â⁺,2.7331636306975494e-14,0.0
1.0,0.0,0.2625,5,1,â,2.7331636306975544e-14,0.0
1.0,0.0,0.2625,5,1,n̂,0.7979636571297517,0.0
1.0,0.0,0.2625,6,1,â⁺,2.8675495688900995e-13,0.0
1.0,0.0,0.2625,6,1,â,2.8675495688900995e-13,0.0
1.0,0.0,0.2625,6,1,n̂,0.7896075180568067,0.0
1.0,0.0,0.2625,7,1,â⁺,4.478935407795597e-13,0.0
1.0,0.0,0.2625,7,1,â,4.478935407795597e-13,0.0
1.0,0.0,0.2625,7,1,n̂,0.7715271995907302,0.0
1.0,0.0,0.2625,8,1,â⁺,4.486167119089126e-13,0.0
1.0,0.0,0.2625,8,1,â,4.486167119089126e-13,0.0
1.0,0.0,0.2625,8,1,n̂,0.6409016252230553,0.0
1.0,0.0,0.275,1,1,â⁺,9.731685205700015e-13,0.0
1.0,0.0,0.275,1,1,â,9.731685205700015e-13,0.0
1.0,0.0,0.275,1,1,n̂,0.7916432130829107,0.0
1.0,0.0,0.275,2,1,â⁺,1.1124349693705084e-12,0.0
1.0,0.0,0.275,2,1,â,1.1124349693705084e-12,0.0
1.0,0.0,0.275,2,1,n̂,0.903377568858554,0.0
1.0,0.0,0.275,3,1,â⁺,1.1393446108639972e-12,0.0
1.0,0.0,0.275,3,1,â,1.1393446108639972e-12,0.0
1.0,0.0,0.275,3,1,n̂,0.9038896395703683,0.0
1.0,0.0,0.275,4,1,â⁺,1.1424947446819638e-12,0.0
1.0,0.0,0.275,4,1,â,1.1424947446819638e-12,0.0
1.0,0.0,0.275,4,1,n̂,0.9010895784881752,0.0
1.0,0.0,0.275,5,1,â⁺,1.1365493599297033e-12,0.0
1.0,0.0,0.275,5,1,â,1.1365493599297033e-12,0.0
1.0,0.0,0.275,5,1,n̂,0.9010895784881765,0.0
1.0,0.0,0.275,6,1,â⁺,1.1217341295635226e-12,0.0
1.0,0.0,0.275,6,1,â,1.1217341295635226e-12,0.0
1.0,0.0,0.275,6,1,n̂,0.9038896395703724,0.0
1.0,0.0,0.275,7,1,â⁺,1.085152419015867e-12,0.0
1.0,0.0,0.275,7,1,â,1.085152419015867e-12,0.0
1.0,0.0,0.275,7,1,n̂,0.9033775688585595,0.0
1.0,0.0,0.275,8,1,â⁺,9.42270996817927e-13,0.0
1.0,0.0,0.275,8,1,â,9.42270996817927e-13,0.0
1.0,0.0,0.275,8,1,n̂,0.7916432130829193,0.0
1.0,0.0,0.2875,1,1,â⁺,1.7471904238304914e-13,0.0
1.0,0.0,0.2875,1,1,â,1.7471904238304914e-13,0.0
1.0,0.0,0.2875,1,1,n̂,0.7802156728073435,0.0
1.0,0.0,0.2875,2,1,â⁺,2.0524993017733998e-13,0.0
1.0,0.0,0.2875,2,1,â,2.0524993017733998e-13,0.0
1.0,0.0,0.2875,2,1,n̂,0.9052491319958313,0.0
1.0,0.0,0.2875,3,1,â⁺,2.1785093245061364e-13,0.0
1.0,0.0,0.2875,3,1,â,2.1785093245061364e-13,0.0
1.0,0.0,0.2875,3,1,n̂,0.9083331786489465,0.0
1.0,0.0,0.2875,4,1,â⁺,2.2713943230381735e-13,0.0
1.0,0.0,0.2875,4,1,â,2.2713943230381735e-13,0.0
1.0,0.0,0.2875,4,1,n̂,0.9062020165478712,0.0
1.0,0.0,0.2875,5,1,â⁺,2.337733375283572e-13,0.0
1.0,0.0,0.2875,5,1,â,2.337733375283572e-13,0.0
1.0,0.0,0.2875,5,1,n̂,0.9062020165478717,0.0
1.0,0.0,0.2875,6,1,â⁺,2.37132074703236e-13,0.0
1.0,0.0,0.2875,6,1,â,2.37132074703236e-13,0.0
1.0,0.0,0.2875,6,1,n̂,0.9083331786489451,0.0
1.0,0.0,0.2875,7,1,â⁺,2.3503718928463553e-13,0.0
1.0,0.0,0.2875,7,1,â,2.3503718928463553e-13,0.0
1.0,0.0,0.2875,7,1,n̂,0.9052491319958313,0.0
1.0,0.0,0.2875,8,1,â⁺,2.0793135290211504e-13,0.0
1.0,0.0,0.2875,8,1,â,2.0793135290211504e-13,0.0
1.0,0.0,0.2875,8,1,n̂,0.7802156728073426,0.0
1.0,0.0,0.3,1,1,â⁺,-5.852739620867648e-14,0.0
1.0,0.0,0.3,1,1,â,-5.852739620867647e-14,0.0
1.0,0.0,0.3,1,1,n̂,0.7690615499263944,0.0
1.0,0.0,0.3,2,1,â⁺,-6.299494562750152e-14,0.0
1.0,0.0,0.3,2,1,â,-6.299494562750152e-14,0.0
1.0,0.0,0.3,2,1,n̂,0.9071336078277553,0.0
1.0,0.0,0.3,3,1,â⁺,-5.8577976417885e-14,0.0
1.0,0.0,0.3,3,1,â,-5.8577976417885e-14,0.0
1.0,0.0,0.3,3,1,n̂,0.9126760735294769,0.0
1.0,0.0,0.3,4,1,â⁺,-5.0803005268440844e-14,0.0
1.0,0.0,0.3,4,1,â,-5.0803005268440844e-14,0.0
1.0,0.0,0.3,4,1,n̂,0.9111287687163747,0.0
1.0,0.0,0.3,5,1,â⁺,-4.279547134423101e-14,0.0
1.0,0.0,0.3,5,1,â,-4.279547134423101e-14,0.0
1.0,0.0,0.3,5,1,n̂,0.9111287687163745,0.0
1.0,0.0,0.3,6,1,â⁺,-3.524734572298062e-14,0.0
1.0,0.0,0.3,6,1,â,-3.524734572298062e-14,0.0
1.0,0.0,0.3,6,1,n̂,0.9126760735294739,0.0
1.0,0.0,0.3,7,1,â⁺,-2.7497789118863845e-14,0.0
1.0,0.0,0.3,7,1,â,-2.7497789118863845e-14,0.0
1.0,0.0,0.3,7,1,n̂,0.9071336078277532,0.0
1.0,0.0,0.3,8,1,â⁺,-1.9370425602918214e-14,0.0
1.0,0.0,0.3,8,1,â,-1.9370425602918214e-14,0.0
1.0,0.0,0.3,8,1,n̂,0.7690615499263915,0.0
1.0,0.0,0.3125,1,1,â⁺,-9.328542344877903e-14,0.0
1.0,0.0,0.3125,1,1,â,-9.328542344877903e-14,0.0
1.0,0.0,0.3125,1,1,n̂,0.758206556612387,0.0
1.0,0.0,0.3125,2,1,â⁺,-1.0878551135902084e-13,0.0
1.0,0.0,0.3125,2,1,â,-1.0878551135902084e-13,0.0
1.0,0.0,0.3125,2,1,n̂,0.9090101630766814,0.0
1.0,0.0,0.3125,3,1,â⁺,-1.1331750581287628e-13,0.0
1.0,0.0,0.3125,3,1,â,-1.1331750581287631e-13,0.0
1.0,0.0,0.3125,3,1,n̂,0.9169095736914574,0.0
1.0,0.0,0.3125,4,1,â⁺,-1.1500552274134979e-13,0.0
1.0,0.0,0.3125,4,1,â,-1.1500552274134979e-13,0.0
1.0,0.0,0.3125,4,1,n̂,0.9158737066194408,0.0
1.0,0.0,0.3125,5,1,â⁺,-1.1485692027469427e-13,0.0
1.0,0.0,0.3125,5,1,â,-1.1485692027469427e-13,0.0
1.0,0.0,0.3125,5,1,n̂,0.9158737066194411,0.0
1.0,0.0,0.3125,6,1,â⁺,-1.1276155206694408e-13,0.0
1.0,0.0,0.3125,6,1,â,-1.1276155206694408e-13,0.0
1.0,0.0,0.3125,6,1,n̂,0.9169095736914584,0.0
1.0,0.0,0.3125,7,1,â⁺,-1.0777067032611989e-13,0.0
1.0,0.0,0.3125,7,1,â,-1.0777067032611989e-13,0.0
1.0,0.0,0.3125,7,1,n̂,0.9090101630766821,0.0
1.0,0.0,0.3125,8,1,â⁺,-9.227724188879378e-14,0.0
1.0,0.0,0.3125,8,1,â,-9.227724188879378e-14,0.0
1.0,0.0,0.3125,8,1,n̂,0.7582065566123875,0.0
1.0,0.0,0.325,1,1,â⁺,2.8978712839477665e-14,0.0
1.0,0.0,0.325,1,1,â,2.8978712839477665e-14,0.0
1.0,0.0,0.325,1,1,n̂,0.7476678732150318,0.0
1.0,0.0,0.325,2,1,â⁺,3.3376015736938204e-14,0.0
1.0,0.0,0.325,2,1,â,3.3376015736938204e-14,0.0
1.0,0.0,0.325,2,1,n̂,0.9108615438041755,0.0
1.0,0.0,0.325,3,1,â⁺,3.365872690386889e-14,0.0
1.0,0.0,0.325,3,1,â,3.365872690386889e-14,0.0
1.0,0.0,0.325,3,1,n̂,0.9210282078048242,0.0
1.0,0.0,0.325,4,1,â⁺,3.340321387519881e-14,0.0
1.0,0.0,0.325,4,1,â,3.340321387519881e-14,0.0
1.0,0.0,0.325,4,1,n̂,0.9204423751759602,0.0
1.0,0.0,0.325,5,1,â⁺,3.293323703411204e-14,0.0
1.0,0.0,0.325,5,1,â,3.293323703411204e-14,0.0
1.0,0.0,0.325,5,1,n̂,0.9204423751759592,0.0
1.0,0.0,0.325,6,1,â⁺,3.231519361804404e-14,0.0
1.0,0.0,0.325,6,1,â,3.231519361804404e-14,0.0
1.0,0.0,0.325,6,1,n̂,0.9210282078048226,0.0
1.0,0.0,0.325,7,1,â⁺,3.1336037527850866e-14,0.0
1.0,0.0,0.325,7,1,â,3.1336037527850866e-14,0.0
1.0,0.0,0.325,7,1,n̂,0.9108615438041755,0.0
1.0,0.0,0.325,8,1,â⁺,2.6825373787847185e-14,0.0
1.0,0.0,0.325,8,1,â,2.6825373787847185e-14,0.0
1.0,0.0,0.325,8,1,n̂,0.747667873215031,0.0
1.0,0.0,0.3375,1,1,â⁺,-2.352829868301796e-13,0.0
1.0,0.0,0.3375,1,1,â,-2.352829868301796e-13,0.0
1.0,0.0,0.3375,1,1,n̂,0.7374557014718346,0.0
1.0,0.0,0.3375,2,1,â⁺,-2.7706003440796803e-13,0.0
1.0,0.0,0.3375,2,1,â,-2.7706003440796803e-13,0.0
1.0,0.0,0.3375,2,1,n̂,0.9126737769560689,0.0
1.0,0.0,0.3375,3,1,â⁺,-2.8936456622222213e-13,0.0
1.0,0.0,0.3375,3,1,â,-2.8936456622222213e-13,0.0
1.0,0.0,0.3375,3,1,n̂,0.9250291089628883,0.0
1.0,0.0,0.3375,4,1,â⁺,-2.9392043152138135e-13,0.0
1.0,0.0,0.3375,4,1,â,-2.939204315213814e-13,0.0
1.0,0.0,0.3375,4,1,n̂,0.9248414126092077,0.0
1.0,0.0,0.3375,5,1,â⁺,-2.937549793570867e-13,0.0
1.0,0.0,0.3375,5,1,â,-2.937549793570867e-13,0.0
1.0,0.0,0.3375,5,1,n̂,0.9248414126092082,0.0
1.0,0.0,0.3375,6,1,â⁺,-2.8905826837921805e-13,0.0
1.0,0.0,0.3375,6,1,â,-2.8905826837921805e-13,0.0
1.0,0.0,0.3375,6,1,n̂,0.925029108962888,0.0
1.0,0.0,0.3375,7,1,â⁺,-2.767747673500682e-13,0.0
1.0,0.0,0.3375,7,1,â,-2.767747673500682e-13,0.0
1.0,0.0,0.3375,7,1,n̂,0.9126737769560678,0.0
1.0,0.0,0.3375,8,1,â⁺,-2.348783757569576e-13,0.0
1.0,0.0,0.3375,8,1,â,-2.348783757569576e-13,0.0
1.0,0.0,0.3375,8,1,n̂,0.7374557014718336,0.0
1.0,0.0,0.35,1,1,â⁺,8.30975810628323e-14,0.0
1.0,0.0,0.35,1,1,â,8.30975810628323e-14,0.0
1.0,0.0,0.35,1,1,n̂,0.7275746550715063,0.0
1.0,0.0,0.35,2,1,â⁺,9.762380149751666e-14,0.0
1.0,0.0,0.35,2,1,â,9.762380149751667e-14,0.0
1.0,0.0,0.35,2,1,n̂,0.914435816910212,0.0
1.0,0.0,0.35,3,1,â⁺,1.0197304171164611e-13,0.0
1.0,0.0,0.35,3,1,â,1.0197304171164611e-13,0.0
1.0,0.0,0.35,3,1,n̂,0.9289114284117426,0.0
1.0,0.0,0.35,4,1,â⁺,1.0400439109915536e-13,0.0
1.0,0.0,0.35,4,1,â,1.0400439109915536e-13,0.0
1.0,0.0,0.35,4,1,n̂,0.9290780996065346,0.0
1.0,0.0,0.35,5,1,â⁺,1.0418727388839544e-13,0.0
1.0,0.0,0.35,5,1,â,1.0418727388839546e-13,0.0
1.0,0.0,0.35,5,1,n̂,0.9290780996065333,0.0
1.0,0.0,0.35,6,1,â⁺,1.0251287095689205e-13,0.0
1.0,0.0,0.35,6,1,â,1.0251287095689205e-13,0.0
1.0,0.0,0.35,6,1,n̂,0.9289114284117423,0.0
1.0,0.0,0.35,7,1,â⁺,9.833353614161942e-14,0.0
1.0,0.0,0.35,7,1,â,9.833353614161942e-14,0.0
1.0,0.0,0.35,7,1,n̂,0.9144358169102129,0.0
1.0,0.0,0.35,8,1,â⁺,8.383380469431097e-14,0.0
1.0,0.0,0.35,8,1,â,8.383380469431098e-14,0.0
1.0,0.0,0.35,8,1,n̂,0.727574655071506,0.0
1.0,0.0,0.3625,1,1,â⁺,1.9340112269188178e-13,0.0
1.0,0.0,0.3625,1,1,â,1.9340112269188178e-13,0.0
1.0,0.0,0.3625,1,1,n̂,0.8545631813863497,0.0
1.0,0.0,0.3625,2,1,â⁺,2.283266783331473e-13,0.0
1.0,0.0,0.3625,2,1,â,2.283266783331473e-13,0.0
1.0,0.0,0.3625,2,1,n̂,1.0402102106587552,0.0
1.0,0.0,0.3625,3,1,â⁺,2.3866345302164836e-13,0.0
1.0,0.0,0.3625,3,1,â,2.3866345302164836e-13,0.0
1.0,0.0,0.3625,3,1,n̂,1.0526377567619354,0.0
1.0,0.0,0.3625,4,1,â⁺,2.4300871693713873e-13,0.0
1.0,0.0,0.3625,4,1,â,2.4300871693713873e-13,0.0
1.0,0.0,0.3625,4,1,n̂,1.0525888511929509,0.0
1.0,0.0,0.3625,5,1,â⁺,2.4311148799622e-13,0.0
1.0,0.0,0.3625,5,1,â,2.4311148799622e-13,0.0
1.0,0.0,0.3625,5,1,n̂,1.0525888511929506,0.0
1.0,0.0,0.3625,6,1,â⁺,2.389586453402108e-13,0.0
1.0,0.0,0.3625,6,1,â,2.389586453402108e-13,0.0
1.0,0.0,0.3625,6,1,n̂,1.0526377567619365,0.0
1.0,0.0,0.3625,7,1,â⁺,2.2881186684663225e-13,0.0
1.0,0.0,0.3625,7,1,â,2.2881186684663225e-13,0.0
1.0,0.0,0.3625,7,1,n̂,1.0402102106587556,0.0
1.0,0.0,0.3625,8,1,â⁺,1.9392662352660118e-13,0.0
1.0,0.0,0.3625,8,1,â,1.9392662352660118e-13,0.0
1.0,0.0,0.3625,8,1,n̂,0.8545631813863509,0.0
1.0,0.0,0.375,1,1,â⁺,-5.290373953336693e-14,0.0
1.0,0.0,0.375,1,1,â,-5.290373953336693e-14,0.0
1.0,0.0,0.375,1,1,n̂,0.8459832411117747,0.0
1.0,0.0,0.375,2,1,â⁺,-6.280650258307675e-14,0.0
1.0,0.0,0.375,2,1,â,-6.280650258307675e-14,0.0
1.0,0.0,0.375,2,1,n̂,1.0420962332753172,0.0
1.0,0.0,0.375,3,1,â⁺,-6.57992342042831e-14,0.0
1.0,0.0,0.375,3,1,â,-6.57992342042831e-14,0.0
1.0,0.0,0.375,3,1,n̂,1.055922440149108,0.0
1.0,0.0,0.375,4,1,â⁺,-6.67371001267324e-14,0.0
1.0,0.0,0.375,4,1,â,-6.67371001267324e-14,0.0
1.0,0.0,0.375,4,1,n̂,1.0559980854637978,0.0
1.0,0.0,0.375,5,1,â⁺,-6.68857214575486e-14,0.0
1.0,0.0,0.375,5,1,â,-6.68857214575486e-14,0.0
1.0,0.0,0.375,5,1,n̂,1.055998085463797,0.0
1.0,0.0,0.375,6,1,â⁺,-6.611833319578063e-14,0.0
1.0,0.0,0.375,6,1,â,-6.611833319578063e-14,0.0
1.0,0.0,0.375,6,1,n̂,1.0559224401491079,0.0
1.0,0.0,0.375,7,1,â⁺,-6.327105140035931e-14,0.0
1.0,0.0,0.375,7,1,â,-6.327105140035931e-14,0.0
1.0,0.0,0.375,7,1,n̂,1.0420962332753172,0.0
1.0,0.0,0.375,8,1,â⁺,-5.32865173316283e-14,0.0
1.0,0.0,0.375,8,1,â,-5.32865173316283e-14,0.0
1.0,0.0,0.375,8,1,n̂,0.8459832411117738,0.0
1.0,0.0,0.3875,1,1,â⁺,-4.884569428127147e-14,0.0
1.0,0.0,0.3875,1,1,â,-4.884569428127147e-14,0.0
1.0,0.0,0.3875,1,1,n̂,0.8376103119399679,0.0
1.0,0.0,0.3875,2,1,â⁺,-5.82730637894368e-14,0.0
1.0,0.0,0.3875,2,1,â,-5.82730637894368e-14,0.0
1.0,0.0,0.3875,2,1,n̂,1.0439327787625943,0.0
1.0,0.0,0.3875,3,1,â⁺,-6.146133732406558e-14,0.0
1.0,0.0,0.3875,3,1,â,-6.146133732406558e-14,0.0
1.0,0.0,0.3875,3,1,n̂,1.0591357367552598,0.0
1.0,0.0,0.3875,4,1,â⁺,-6.260174167737905e-14,0.0
1.0,0.0,0.3875,4,1,â,-6.260174167737905e-14,0.0
1.0,0.0,0.3875,4,1,n̂,1.0593211725422138,0.0
1.0,0.0,0.3875,5,1,â⁺,-6.249729384174311e-14,0.0
1.0,0.0,0.3875,5,1,â,-6.249729384174312e-14,0.0
1.0,0.0,0.3875,5,1,n̂,1.0593211725422136,0.0
1.0,0.0,0.3875,6,1,â⁺,-6.109659055163982e-14,0.0
1.0,0.0,0.3875,6,1,â,-6.109659055163982e-14,0.0
1.0,0.0,0.3875,6,1,n̂,1.0591357367552596,0.0
1.0,0.0,0.3875,7,1,â⁺,-5.782023280730347e-14,0.0
1.0,0.0,0.3875,7,1,â,-5.782023280730348e-14,0.0
1.0,0.0,0.3875,7,1,n̂,1.0439327787625934,0.0
1.0,0.0,0.3875,8,1,â⁺,-4.842739295729607e-14,0.0
1.0,0.0,0.3875,8,1,â,-4.8427392957296067e-14,0.0
1.0,0.0,0.3875,8,1,n̂,0.8376103119399654,0.0
1.0,0.0,0.4,1,1,â⁺,1.669295356685114e-13,0.0
1.0,0.0,0.4,1,1,â,1.669295356685114e-13,0.0
1.0,0.0,0.4,1,1,n̂,0.8294507513029103,0.0
1.0,0.0,0.4,2,1,â⁺,1.969741019412146e-13,0.0
1.0,0.0,0.4,2,1,â,1.969741019412146e-13,0.0
1.0,0.0,0.4,2,1,n̂,1.045717171573353,0.0
1.0,0.0,0.4,3,1,â⁺,2.0533099098703209e-13,0.0
1.0,0.0,0.4,3,1,â,2.0533099098703209e-13,0.0
1.0,0.0,0.4,3,1,n̂,1.0622752545665193,0.0
1.0,0.0,0.4,4,1,â⁺,2.084535953172373e-13,0.0
1.0,0.0,0.4,4,1,â,2.084535953172373e-13,0.0
1.0,0.0,0.4,4,1,n̂,1.0625568225572182,0.0
1.0,0.0,0.4,5,1,â⁺,2.0835171554934127e-13,0.0
1.0,0.0,0.4,5,1,â,2.0835171554934127e-13,0.0
1.0,0.0,0.4,5,1,n̂,1.0625568225572197,0.0
1.0,0.0,0.4,6,1,â⁺,2.0494135678217439e-13,0.0
1.0,0.0,0.4,6,1,â,2.0494135678217439e-13,0.0
1.0,0.0,0.4,6,1,n̂,1.0622752545665208,0.0
1.0,0.0,0.4,7,1,â⁺,1.9648641174356716e-13,0.0
1.0,0.0,0.4,7,1,â,1.9648641174356716e-13,0.0
1.0,0.0,0.4,7,1,n̂,1.0457171715733538,0.0
1.0,0.0,0.4,8,1,â⁺,1.6651477153253e-13,0.0
1.0,0.0,0.4,8,1,â,1.6651477153253e-13,0.0
1.0,0.0,0.4,8,1,n̂,0.8294507513029107,0.0
1.0,0.0,0.4125,1,1,â⁺,1.7200813871295927e-13,0.0
1.0,0.0,0.4125,1,1,â,1.7200813871295927e-13,0.0
1.0,0.0,0.4125,1,1,n̂,0.8215078306962385,0.0
1.0,0.0,0.4125,2,1,â⁺,2.0266114428415488e-13,0.0
